commercial_area_code,district_code,category_code,score,expected_sales,closure_risk
3130229,11530550,CS100005,35.39,216684407,72.46
3130229,11530550,CS100008,31.44,170660900,71.56
3130229,11530550,CS100009,44.07,345439530,70.69
3130229,11530550,CS100010,33.04,182587687,70.95
3130229,11530550,CS200006,60.51,1068608607,70.46
3130229,11530550,CS200007,56.08,751299855,70.88
3130229,11530550,CS200008,40.93,286152524,70.71
3130229,11530550,CS200016,18.25,53870515,70.84
3130229,11530550,CS200028,25.34,116084591,70.99
3130229,11530550,CS200030,16.74,37960288,71.18
3130229,11530550,CS200034,27.1,124932567,70.58
3130229,11530550,CS200037,25.25,116084591,71.22
3130229,11530550,CS300001,53.69,644692335,70.95
3130229,11530550,CS300006,57.34,807792643,70.07
3130229,11530550,CS300007,54.99,698643656,70.97
3130229,11530550,CS300008,57.55,810065103,69.66
3130229,11530550,CS300009,18.77,57785777,70.66
3130229,11530550,CS300010,44.02,344971385,70.75
3130229,11530550,CS300011,22.02,93501756,70.92
3130229,11530550,CS300014,38.09,247409754,71.88
3130229,11530550,CS300015,46.38,411340843,70.92
3130229,11530550,CS300018,61.63,1163422647,71.14
3130229,11530550,CS300022,29.77,152828872,71.52
3130229,11530550,CS300027,20.74,82129671,71.13
3130229,11530550,CS300035,23.61,106774998,71.37
3130230,11530595,CS100001,62.73,1242745445,70.67
3130230,11530595,CS100002,56.91,799918370,70.88
3130230,11530595,CS100009,58.31,889598910,70.29
3130230,11530595,CS200028,55.47,713134505,70.56
3130230,11530595,CS200037,47.74,444097437,70.36
3130230,11530595,CS300001,62.08,1181832732,70.39
3130230,11530595,CS300004,55.93,726827818,70.12
3130230,11530595,CS300007,67.8,2669655662,70.21
3130230,11530595,CS300009,70.6,7016106967,70.21
3130230,11530595,CS300010,69.66,4374714556,70.3
3130230,11530595,CS300011,66.75,2202822830,70.1
3130231,11545610,CS100001,96.75,6369238469,4.49
3130231,11545610,CS100009,69.2,323025813,4.51
3130231,11545610,CS200016,44.01,47478866,4.75
3130231,11545610,CS200034,80.71,654768759,4.4
3130231,11545610,CS300001,93.2,2274952819,4.46
3130231,11545610,CS300007,98.2,21819543828,3.75
3130280,11620685,CS300043,15.87,83037033,83.47
3130232,11545640,CS100001,42.99,608293815,94.98
3130232,11545640,CS100002,20.35,151227596,94.24
3130232,11545640,CS100007,9.11,58271853,94.89
3130232,11545640,CS100008,11.39,85158428,95.06
3130232,11545640,CS100009,29.96,259937058,94.47
3130232,11545640,CS200028,9.93,64443731,94.42
3130232,11545640,CS200037,9.95,65150267,94.58
3130232,11545640,CS300001,38.82,468560025,94.41
3130058,11170630,CS100001,92.27,2265684615,6.71
3130058,11170630,CS100003,71.12,391916558,7.18
3130058,11170630,CS100007,58.14,181441414,7.91
3130058,11170630,CS100008,64.46,271948457,9.73
3130058,11170630,CS100009,80.27,710613921,8.35
3130058,11170630,CS100010,72.02,430437776,8.54
3130058,11170630,CS200003,58.53,196047749,9.91
3130058,11170630,CS200005,58.72,182147950,6.7
3130058,11170630,CS200031,49.3,114279309,9.75
3130058,11170630,CS300001,83.98,966947765,8.39
3130058,11170630,CS300007,82.73,795267049,6.22
3130058,11170630,CS300009,84.79,956157204,6.08
3130059,11170510,CS100001,67.6,608293815,33.47
3130059,11170510,CS100005,42.84,131888471,33.61
3130059,11170510,CS100009,52.8,240908137,33.34
3130059,11170510,CS100010,38.86,107184844,33.31
3130059,11170510,CS200001,40.41,119226688,34.7
3130059,11170510,CS200028,33.61,65150267,35.45
3130059,11170510,CS200031,28.78,-4071872,37.38
3130059,11170510,CS300001,65.59,559189863,33.94
3130059,11170510,CS300007,64.47,490200092,31.5
3130059,11170510,CS300009,27.72,-859429307,32.1
3130059,11170510,CS300011,29.14,-119255059,32.52
3130059,11170510,CS300027,31.83,29782276,32.17
3130059,11170510,CS300035,32.12,54427603,36.28
3130060,11170520,CS100001,67.16,575997525,31.83
3130060,11170520,CS100005,41.95,131888471,35.86
3130060,11170520,CS100010,38.15,96378679,31.49
3130061,11170650,CS100001,87.52,2263922523,18.57
3130061,11170650,CS100004,65.09,383802865,21.66
3130061,11170650,CS100008,60.92,276378220,19.11
3130061,11170650,CS300011,78.67,842752872,18.08
3130061,11170650,CS300014,60.61,389018437,33.25
3130061,11170650,CS300015,75.06,650132703,17.91
3130063,11200615,CS100001,77.92,579739676,5.36
3130063,11200615,CS100002,56.28,154969747,5.7
3130063,11200615,CS100003,48.55,98345330,6.26
3130063,11200615,CS100006,51.97,119835277,6.04
3130063,11200615,CS100007,44.62,61307468,6.83
3130063,11200615,CS100008,47.84,89607115,5.03
3130063,11200615,CS100009,63.66,245356823,7.34
3130063,11200615,CS100010,49.02,100827366,5.82
3130063,11200615,CS200001,52.23,122968839,6.79
3130063,11200615,CS200028,45.14,68185882,7.45
3130063,11200615,CS200037,45.42,68185882,6.75
3130063,11200615,CS300002,72.77,436219695,7.19
3130063,11200615,CS300007,68.4,319253697,6.09
3130063,11200615,CS300011,40.58,-115512909,4.06
3130063,11200615,CS300022,48.93,94490280,4.13
3130064,11200615,CS100001,77.96,608717905,7.62
3130064,11200615,CS100007,43.85,62014004,9.05
3130064,11200615,CS100008,46.83,88900579,7.46
3130064,11200615,CS100009,62.62,244650287,9.77
3130064,11200615,CS200006,73.93,448655563,5.11
3130064,11200615,CS200007,77.03,560413528,5.66
3130064,11200615,CS200028,43.57,68185882,11.39
3130064,11200615,CS300001,75.79,563638550,9.02
3130064,11200615,CS300007,46.73,86293689,7.02
3130064,11200615,CS300011,39.08,-188407114,6.57
3130064,11200615,CS300017,66.5,279049875,5.53
3130064,11200615,CS300018,75.57,529687777,7.08
3130064,11200615,CS300027,42.74,33524427,5.29
3130065,11200520,CS100001,75.07,974512854,30.86
3130065,11200520,CS100002,52.85,230323415,31.04
3130065,11200520,CS100005,51.36,210277754,31.54
3130065,11200520,CS100007,39.17,103506059,31.32
3130065,11200520,CS100009,55.92,273123592,31.22
3130065,11200520,CS100010,48.21,175474498,30.85
3130065,11200520,CS200001,58.67,326090191,31.36
3130065,11200520,CS200003,41.69,117405858,31.14
3130065,11200520,CS200005,38.96,103506059,31.84
3130065,11200520,CS200006,74.74,958173772,31.23
3130065,11200520,CS200007,71.76,745042452,31.43
3130065,11200520,CS200028,40.16,109677938,31.29
3130065,11200520,CS200030,31.96,31553635,31.98
3130065,11200520,CS200031,33.42,47463862,31.2
3130065,11200520,CS300001,69.29,638992218,31.33
3130065,11200520,CS300007,69.21,634628346,31.23
3130065,11200520,CS300011,52.47,224810206,31.22
3130065,11200520,CS300022,45.12,147128756,31.54
3130065,11200520,CS300033,36.83,87381322,32.01
3130216,11500540,CS100001,94.4,2168809702,0.72
3130216,11500540,CS100007,42.37,-76274645,0.9
3130216,11500540,CS100008,41.9,-112764833,0.87
3130216,11500540,CS100009,55.13,126097096,0.89
3130216,11500540,CS100010,42.79,-37461283,1.04
3130216,11500540,CS200006,95.88,2792150673,0.58
3130216,11500540,CS200008,45.35,42554175,0.45
3130216,11500540,CS200028,42.36,-69396231,1.1
3130216,11500540,CS200030,72.47,362559441,1.26
3130216,11500540,CS300001,83.72,736670914,1.06
3130216,11500540,CS300007,97.92,5323724735,0.82
3130216,11500540,CS300009,94.01,2029773270,0.82
3130216,11500540,CS300010,86.84,959192670,1.03
3130216,11500540,CS300011,83.4,715036744,0.78
3130216,11500540,CS300018,98.26,6365282761,0.71
3130216,11500540,CS300022,77.16,500569039,0.51
3130217,11500590,CS100001,77.35,587675328,7.58
3130217,11500590,CS100006,51.66,116964764,6.09
3130217,11500590,CS100008,46.92,86736603,6.65
3130217,11500590,CS100009,63.65,242486311,6.67
3130217,11500590,CS200006,79.3,632800921,5.87
3130217,11500590,CS200028,44.54,65315370,8.33
3130217,11500590,CS200030,39.65,-100249527,6.85
3130217,11500590,CS200037,45.66,66021906,5.79
3130217,11500590,CS300004,46.89,79715218,5.38
3130217,11500590,CS300007,40.55,-74072953,5.51
3130217,11500590,CS300008,40.95,-143345574,2.52
3130217,11500590,CS300009,93.18,2497687586,5.76
3130217,11500590,CS300010,76.74,556902255,5.88
3130217,11500590,CS300011,38.06,-348152121,7.86
3130217,11500590,CS300018,68.29,313513911,5.78
3130218,11500535,CS100001,56.94,1551778480,89.35
3130219,11500593,CS100001,75.01,1039097748,33.09
3130219,11500593,CS100005,50.49,216398207,34.67
3130219,11500593,CS100006,49.45,202015934,34.13
3130219,11500593,CS100008,46.24,171081236,34.69
3130219,11500593,CS100009,57.56,326830944,34.3
3130219,11500593,CS100010,47.41,181594951,34.8
3130219,11500593,CS200005,38.84,109626512,34.55
3130219,11500593,CS200006,77.29,1190716167,32.69
3130219,11500593,CS200007,69.68,673893159,32.97
3130219,11500593,CS200008,55.51,274970502,32.5
3130219,11500593,CS200028,39.33,115798391,35.92
3130219,11500593,CS200030,31.06,37674088,35.33
3130219,11500593,CS300001,65.46,567842926,35.46
3130219,11500593,CS300004,44.47,151649704,34.2
3130219,11500593,CS300006,71.5,731092483,31.41
3130219,11500593,CS300007,72.43,793574882,31.87
3130219,11500593,CS300008,68.54,609020753,31.27
3130219,11500593,CS300009,27.19,-905286246,33.34
3130219,11500593,CS300010,70.18,696270259,32.86
3130219,11500593,CS300011,34.6,68876101,33.93
3130219,11500593,CS300014,54.03,247123554,31.94
3130219,11500593,CS300018,76.13,1109044412,32.76
3130219,11500593,CS300022,44.6,153249208,34.58
3130219,11500593,CS300027,35.99,81843471,32.97
3130219,11500593,CS300035,38.35,106488798,34.47
3130220,11500520,CS100001,48.14,593477207,80.96
3130221,11500570,CS100001,61.07,1100305043,70.08
3130221,11500570,CS100005,38.05,241327197,70.31
3130221,11500570,CS100007,23.43,101940680,70.18
3130221,11500570,CS100008,31.32,162688868,70.17
3130221,11500570,CS100009,44.41,350346863,70.17
3130221,11500570,CS100010,32.34,173909119,70.2
3130221,11500570,CS200005,23.41,101940680,70.23
3130221,11500570,CS200006,59.45,981503530,70.11
3130221,11500570,CS200007,56.06,734393918,70.15
3130221,11500570,CS200008,41.95,299192957,70.08
3130221,11500570,CS200016,17.49,42891628,70.2
3130221,11500570,CS200028,24.26,108112558,70.19
3130221,11500570,CS200029,16.8,33701628,70.18
3130221,11500570,CS200033,16.12,17079435,70.42
3130221,11500570,CS200034,26.07,116960535,70.07
3130221,11500570,CS200037,24.25,108112558,70.23
3130221,11500570,CS300001,53.5,627637149,70.2
3130221,11500570,CS300004,29.37,143963872,70.14
3130221,11500570,CS300007,56.79,768562592,70.11
3130221,11500570,CS300008,55.73,714640980,69.92
3130221,11500570,CS300009,48.59,470292740,70.17
3130221,11500570,CS300010,52.15,584152042,70.18
3130221,11500570,CS300011,19.59,64134783,70.13
3130221,11500570,CS300014,37.99,239437722,70.14
3130221,11500570,CS300016,35.45,206311564,70.21
3130221,11500570,CS300017,15.17,-37506908,70.07
3130221,11500570,CS300018,59.71,1001737571,70.17
3130221,11500570,CS300022,29.55,145563376,70.13
3130221,11500570,CS300027,20.64,73451103,70.11
3130221,11500570,CS300028,16.52,26981402,70.21
3130221,11500570,CS300029,17.77,45898482,70.11
3130221,11500570,CS300035,22.83,98096430,70.35
3130222,11530770,CS100001,79.6,710962275,10.05
3130222,11530770,CS100005,52.45,148299112,13.39
3130222,11530770,CS100008,47.04,101569069,11.02
3130222,11530770,CS100009,62.74,257318778,12.18
3130222,11530770,CS100010,48.17,112789320,12.14
3130222,11530770,CS200001,59.75,234647561,14.48
3130222,11530770,CS200003,44.47,88582293,13.27
3130222,11530770,CS200007,75.33,538392759,8.28
3130222,11530770,CS200008,62.05,216354157,5.74
3130222,11530770,CS200028,44.5,81560908,11.65
3130222,11530770,CS300007,89.02,1372000795,7.08
3130222,11530770,CS300009,95.19,4237967738,6.29
3130222,11530770,CS300011,79.11,674911032,9.46
3130049,11140615,CS100008,61.9,2467956946,83.83
3130049,11140615,CS300011,48.61,611396162,81.3
3130050,11140615,CS300001,68.53,597064019,30.29
3130050,11140615,CS300011,79.49,1311464837,30.01
3130051,11140665,CS100001,77.83,1150851646,30.26
3130051,11140665,CS100007,42.19,118949387,30.22
3130051,11140665,CS100008,53.42,234448550,30.25
3130051,11140665,CS100009,61.84,390198258,30.24
3130051,11140665,CS100010,53.18,229647572,30.15
3130051,11140665,CS200001,60.54,351830416,30.03
3130051,11140665,CS200003,42.86,122749557,30.14
3130051,11140665,CS200016,36.05,69490697,30.4
3130051,11140665,CS200028,44.53,134050558,30.09
3130051,11140665,CS200029,34.59,57293843,30.55
3130051,11140665,CS200030,34.49,53580470,30.14
3130051,11140665,CS200031,36.44,72497551,30.26
3130051,11140665,CS200033,32.31,20332112,30.17
3130051,11140665,CS300002,66.62,544776556,30.38
3130051,11140665,CS300010,77.16,1102484975,30.0
3130051,11140665,CS300011,37.09,81840412,30.19
3130052,11140670,CS100001,87.42,1004090808,0.97
3130052,11140670,CS100002,64.21,221115066,1.2
3130052,11140670,CS100003,57.96,152787038,1.01
3130052,11140670,CS100008,58.24,155045898,0.83
3130052,11140670,CS100009,70.03,311502143,1.17
3130052,11140670,CS100010,59.14,166266150,1.25
3130052,11140670,CS200028,50.91,100469589,1.02
3130052,11140670,CS200030,44.77,39028422,1.28
3130052,11140670,CS300001,81.16,629077333,1.12
3130052,11140670,CS300006,84.98,793033426,0.48
3130052,11140670,CS300007,89.55,1141796548,0.57
3130052,11140670,CS300008,86.6,919606750,0.55
3130052,11140670,CS300009,92.59,1579781468,0.47
3130052,11140670,CS300010,91.73,1395401193,0.59
3130052,11140670,CS300011,94.11,2088816894,1.01
3130052,11140670,CS300014,65.07,232501289,0.8
3130052,11140670,CS300018,90.31,1202642256,0.46
3130052,11140670,CS300031,76.28,465469366,0.54
3130052,11140670,CS300035,49.6,90453460,0.8
3130235,11545670,CS100001,88.86,1150484626,2.65
3130235,11545670,CS100003,59.21,174223497,3.12
3130235,11545670,CS100006,62.51,208123591,3.05
3130235,11545670,CS100007,52.91,116440706,2.37
3130235,11545670,CS100008,59.84,177895430,2.62
3130235,11545670,CS100009,70.46,332938602,2.91
3130235,11545670,CS100010,60.72,189115681,2.99
3130235,11545670,CS200001,72.21,376190021,3.17
3130235,11545670,CS200005,52.82,116440706,2.6
3130235,11545670,CS200006,89.84,1205909774,1.8
3130235,11545670,CS200007,82.24,680558104,2.0
3130235,11545670,CS200016,46.19,60398508,2.7
3130235,11545670,CS200030,44.35,41481428,2.77
3130235,11545670,CS200034,55.3,131460560,2.21
3130235,11545670,CS200037,53.99,123319120,2.54
3130235,11545670,CS300001,78.71,573950584,2.77
3130235,11545670,CS300007,96.23,3541139418,2.26
3130235,11545670,CS300008,83.25,718940827,1.32
3130235,11545670,CS300009,91.14,1387273864,1.97
3130235,11545670,CS300011,48.46,85504907,2.48
3130235,11545670,CS300018,87.78,1072979255,2.41
3130235,11545670,CS300027,48.73,87951129,2.44
3130236,11545670,CS100001,54.02,810077001,78.51
3130236,11545670,CS100002,29.56,196692699,82.56
3130236,11545670,CS100005,26.34,176647038,85.83
3130236,11545670,CS100007,16.7,91326808,83.38
3130236,11545670,CS100008,23.29,130623531,81.89
3130236,11545670,CS100009,37.38,286373239,79.65
3130236,11545670,CS100010,24.56,142550318,81.78
3130236,11545670,CS200006,55.93,1040763432,80.88
3130236,11545670,CS200007,46.06,546877648,81.95
3130236,11545670,CS200008,32.45,221859240,80.75
3130236,11545670,CS200028,18.8,98205222,80.52
3130236,11545670,CS200031,10.3,35991146,86.82
3130236,11545670,CS200037,18.47,98911758,81.61
3130236,11545670,CS300001,45.25,514025128,81.01
3130236,11545670,CS300002,42.11,477942647,86.83
3130236,11545670,CS300006,54.43,677981221,71.32
3130236,11545670,CS300007,66.97,5272064688,78.14
3130236,11545670,CS300008,54.39,650305475,69.59
3130236,11545670,CS300009,43.16,459064956,82.74
3130236,11545670,CS300010,59.54,1486697924,82.21
3130236,11545670,CS300011,10.58,-40981472,81.36
3130236,11545670,CS300014,32.73,207372385,77.23
3130236,11545670,CS300017,41.1,314230875,73.89
3130236,11545670,CS300018,61.92,1885194269,79.97
3130236,11545670,CS300019,60.63,1639198266,81.02
3130236,11545670,CS300022,17.31,89820360,81.4
3130236,11545670,CS300027,15.73,63543767,79.74
3130238,11545710,CS100001,78.52,575997525,3.42
3130238,11545710,CS100005,55.32,131888471,2.43
3130238,11545710,CS100007,45.36,58271853,4.27
3130238,11545710,CS100008,48.19,85864964,3.25
3130238,11545710,CS100010,49.15,96378679,4.0
3130238,11545710,CS200001,39.58,-135137973,6.05
3130238,11545710,CS200005,45.2,58271853,4.65
3130238,11545710,CS200006,77.48,527243950,2.12
3130238,11545710,CS200008,59.82,177100673,2.19
3130238,11545710,CS200025,61.04,195178092,3.39
3130238,11545710,CS200028,46.74,75249896,5.09
3130238,11545710,CS200037,45.78,65150267,5.01
3130238,11545710,CS300001,75.17,468560025,3.56
3130238,11545710,CS300007,92.87,1988105951,3.37
3130238,11545710,CS300008,83.59,739106685,1.57
3130238,11545710,CS300009,91.91,1681980308,3.24
3130238,11545710,CS300010,71.6,366291515,3.86
3130238,11545710,CS300011,39.33,-962385371,2.88
3130238,11545710,CS300018,66.56,264015014,3.41
3130066,11200560,CS100001,89.23,1202497085,3.11
3130066,11200560,CS100002,64.65,236278765,2.56
3130066,11200560,CS100003,58.59,166537665,2.68
3130066,11200560,CS100007,51.26,108048338,2.55
3130066,11200560,CS100008,58.89,169503061,2.56
3130066,11200560,CS100009,70.02,325252770,2.76
3130066,11200560,CS100010,61.77,199752234,2.72
3130066,11200560,CS200005,51.24,108048338,2.62
3130066,11200560,CS200006,87.88,1097481483,2.88
3130066,11200560,CS200007,83.26,749435481,2.82
3130066,11200560,CS200008,68.72,295094314,2.69
3130066,11200560,CS200016,44.93,49705822,2.95
3130066,11200560,CS200019,64.93,238480051,2.52
3130066,11200560,CS200024,56.77,150921035,3.08
3130066,11200560,CS200028,58.38,163756126,2.72
3130066,11200560,CS200029,44.25,40515822,2.77
3130066,11200560,CS200030,43.74,33795596,2.89
3130066,11200560,CS200031,45.58,52712676,2.14
3130066,11200560,CS200037,52.48,115633288,2.57
3130066,11200560,CS300001,80.87,643534497,2.69
3130066,11200560,CS300002,76.81,516822178,2.4
3130066,11200560,CS300004,57.07,151484601,2.55
3130066,11200560,CS300007,82.32,698192353,2.59
3130066,11200560,CS300008,83.9,767032931,2.25
3130066,11200560,CS300010,76.52,513075267,2.75
3130066,11200560,CS300011,49.15,93501756,3.09
3130066,11200560,CS300018,88.97,1162264809,2.73
3130066,11200560,CS300028,43.95,36802450,2.8
3130067,11200535,CS100001,81.07,1917768715,32.35
3130067,11200535,CS100002,60.09,362448901,32.17
3130067,11200535,CS100003,59.63,347841648,31.97
3130067,11200535,CS100004,62.49,427553101,32.13
3130067,11200535,CS100007,44.03,137366504,32.09
3130067,11200535,CS100008,52.65,227873546,31.23
3130067,11200535,CS100009,68.79,623727275,31.82
3130067,11200535,CS100010,57.56,308470946,31.89
3130067,11200535,CS200005,44.04,136659968,31.93
3130067,11200535,CS200006,81.93,2050182452,31.24
3130067,11200535,CS200007,77.02,1137615790,31.69
3130067,11200535,CS200008,63.99,465592133,31.28
3130067,11200535,CS200028,44.72,143538382,31.62
3130067,11200535,CS200030,33.24,50580782,32.49
3130067,11200535,CS200031,35.42,69497863,32.0
3130067,11200535,CS200034,48.66,181438677,31.56
3130067,11200535,CS200037,44.85,144244918,31.54
3130067,11200535,CS300001,75.47,1031714806,31.68
3130067,11200535,CS300002,74.0,905002487,31.61
3130067,11200535,CS300004,48.5,180096231,31.42
3130067,11200535,CS300006,76.61,1087636662,30.76
3130067,11200535,CS300007,74.27,928163232,31.62
3130067,11200535,CS300009,52.91,231128898,31.09
3130067,11200535,CS300010,72.93,820580680,31.68
3130067,11200535,CS300011,72.42,771830896,31.26
3130067,11200535,CS300016,55.96,278335287,31.75
